Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Barras de Cereais/Frutas",4993311,"2129","Barra de Mixed Nuts, Nozes e Canela",0.05,"","Ingredientes: Amendoim, castanha de caju, nozes, xarope de glicose, uva passa branca, amêndoa, açúcar, açúcar invertido, óleo vegetal, sal, canela, estabilizante: polidextrose, espessante: goma arábica, emulsificante: lecitina de soja e umectante: glicerina.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2129_pq.jpg","2129_md.jpg","2129_gr.jpg","124472,124473,124608,124992,128479","81176","","Agtal","30g","","",0,,62,"Barras de Cereais/Frutas",,0,0,,"","Barra Mixed Nuts Nozes e Canela, Agtal, Barra Mixed Nuts agtal, amendoim, castanha de caju, nozes, uva passa branca, amêndoa",0,0,"",True,False,0,0,0,"","","","barra-de-mixed-nuts-nozes-e-canela","","",""
"A","Barras de Cereais/Frutas",4993312,"2131","Barra de Mixed Nuts, Original",0.05,"","Ingredientes: Amendoim, castanha de caju, xarope de glicose, uva passa, castanha do Pará, amendoa, açúcar, açúcar invertido, óleo vegetal, sal, estabilizante:  polidextrose, espessante: goma arábica, emulsificante: lecitina de soja e umectante: glicerina.","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2131_pq.jpg","2131_md.jpg","2131_gr.jpg","124472,124473,124608,124992,128479","81176","","Agtal","30g","","",0,,0,"Barras de Cereais/Frutas",,0,0,,"","Barra Mixed Nuts Original, Agtal, Barra Mixed Nuts Original agtal, castanha do pará, castanha de caju, amendoim,  amêndoa, uva passa, barra de mixed nuts, mixed nuts original",0,0,"",True,False,0,0,0,"","","","barra-de-mixed-nuts-original","","",""
"A","Barras de Cereais/Frutas",6121754,"4548","Barra de Proteína Orgânica Kiddies Chocolate",0.1,"","","",True,5,0,True,0,0,2.8,0,0,0,,,True,False,"4548_pq.jpg","4548_md.jpg","4548_gr.jpg","","81183","","Hart's Natural","20g","","",0,,62,"Barras de Cereais/Frutas",,0,0,,"descrHTM/4548.html","",0,0,"",False,False,0,0,0,"","","","","","",""
"A","Barras de Cereais/Frutas",6121751,"4220","Barra de Proteína Vegana Almond Chocolat",0.1,"","Com um sabor delicioso de cacau e amêndoas e um alto teor de proteínas (20g), a barra Vegana Almond Chocolat é - 100% NATURAL e coberta com chocolate 70% cacau. A Vegana tem benefícios nutricionais incríveis, de fácil digestão e com uma boa - Fonte de AMINOÁCIDOS, como lisina e arginina, além da BCAA (leucina, valina e isoleucina), vitaminas, minerais e - Alto teor de FIBRAs. 
Uma barra de proteína natural que foi desenvolvida para ser uma das mais completas e saborosas barras de proteína vegana e que contém todos estes benefícios:

20 gramas de proteína PLANT-BASED
Livre de GLÚTEN
Sem LACTOSE
Livre de TRANSGÊNICOS
Produto VEGANO
Fonte de AMINOÁCIDOS
100% NATURAL
Certificado KOSHER","",True,0,0,True,0,0,12.9,0,0,0,,,True,False,"4220_pq.jpg","4220_md.jpg","4220_gr.jpg","","81183","","Hart's Natural","65g","","",0,,62,"Barras de Cereais/Frutas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","","","","",""
"A","Barras de Cereais/Frutas",6121749,"4410","Barra de Proteína Vegana Caffé Mocha",0.1,"","A Vegana Caffè Mocha é uma barra de proteína com cacau e café orgânico brasileiro, muito deliciosa e com cobertura de chocolate 70% cacau. 20g plant-based protein. Saborosa, saudável e - 100% NATURAL. A Vegana tem benefícios nutricionais incríveis, de fácil digestão e com uma boa - Fonte de AMINOÁCIDOS, como lisina e arginina, além da BCAA (leucina, valina e isoleucina), vitaminas, minerais e - Alto teor de FIBRAs. 
Uma barra de proteína natural que foi desenvolvida para ser uma das mais completas e saborosas barras de proteína vegana e que contém todos estes benefícios:
20 gramas de proteína PLANT-BASED

Livre de GLÚTEN
Sem LACTOSE
Livre de TRANSGÊNICOS
Produto VEGANO
Fonte de AMINOÁCIDOS
100% NATURAL","",True,3,0,True,0,0,12.9,0,0,0,,,True,False,"4410_pq.jpg","4410_md.jpg","4410_gr.jpg","","81183","","Hart's Natural","65g","","",0,,62,"Barras de Cereais/Frutas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","","","","",""
"A","Barras de Cereais/Frutas",5553935,"3705","Barra de Proteína vegana Move Cacau",0.1,"","<p>A <strong>Barra de Proteína Cacau Hart's Natural</strong> é 100% <strong>vegana</strong> e <strong>natural</strong>. Produzida com <strong>proteína de ervilha,</strong> tâmaras, pasta de amendoim, sementes e amêndoas fazem dessa <strong>barra</strong> um produto super saboroso e saudável. Ela oferece um considerável aporte de <strong>proteína</strong> e <strong>baixo teor calórico</strong>.</p>
<p>A Barra Move Cacau contém 8 gramas de <strong>proteína</strong> por <strong>barrinha</strong>.</p>
<p><strong>Ingredientes</strong>: Tâmaras, pasta de amendoim, proteína de ervilha, amêndoas, xarope de arroz integral orgânico, cacau em pó, manteiga de cacau, linhaça, chia e semente de girassol. NÃO CONTÉM GLÚTEN. ALÉRGICOS: CONTÉM AMENDIOM E AMÊNDOAS. PODE CONTER CASTANHA-DO-PARÁ E PECÃS.</p>
<h3>Onde Comprar Barra de Proteína Hart's Natural:</h3>
<p>Você encontra a Barra de Proteína Cacau Hart's Natural nas lojas <strong>Grão Natural</strong> em <strong>Porto Alegre</strong>.</p>","",True,21,0,True,,,5.9,0,0,0,,,False,False,"3705_pq.jpg","3705_md.jpg","3705_gr.jpg","124472,124473,124608,124992,125132,125319,128479,129536","81183","","Hart's Natural","35g","","",0,,0,"Barras de Cereais/Frutas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Barra de Proteína Vegana Cacau 35g Hart's Natural","barra-de-proteina-vegana-cacau-35g-hart-s-natural","","",""
"A","Barras de Cereais/Frutas",5553934,"3693","Barra de Proteína Vegana Move Limão",0.1,"","<p>A <strong>Barra de Proteína Hart's Natural</strong> é 100% <strong>vegana</strong> e <strong>natural</strong>. Produzida com <strong>proteína de ervilha</strong>, o óleo essencial de limão junto com tâmaras, pasta de amendoim, sementes e amêndoas fazem dessa <strong>barra</strong> um produto super saboroso e refrescante. Ela oferece um considerável aporte de <strong>proteína</strong> e <strong>baixo teor calórico</strong>.</p>
<p>Contém 8 gramas de <strong>proteína</strong> por <strong>barrinha</strong>.</p>
<p><strong>Ingredientes</strong>: Tâmaras, pasta de amendoim, proteína de ervilha, amêndoas, xarope de arroz integral orgânico, coco desidratado, chia e óleo essencial de limão. NÃO CONTÉM GLÚTEN. ALÉRGICOS: CONTÉM AMENDIOM E AMÊNDOAS. PODE CONTER CASTANHA-DO-PARÁ E PECÃS.</p>
<h3>Onde Comprar Barra de Proteína Hart's Natural:</h3>
<p>Você encontra a Barra de Proteína Hart's Natural nas lojas <strong>Grão Natural</strong> em <strong>Porto Alegre</strong>.</p>","",True,6,0,True,,,5.9,0,0,0,,,False,False,"3693_pq.jpg","3693_md.jpg","3693_gr.jpg","124472,124473,124608,124992,125132,125319,128479,129536","81183","","Hart's Natural","35g","","",0,,0,"Barras de Cereais/Frutas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Barra de Proteína Vegana Limão 35g Hart's Natural","barra-de-proteina-vegana-limao-35g-hart-s-natural","","",""
"A","Barras de Cereais/Frutas",6121750,"4218","Barra de Proteína Vegana Vanilla Coconut",0.1,"","Com 20g de proteína - 100% NATURAL, a barra Vegana Vanilla Coconut tem um sabor de coco e baunilha, com cobertura de chocolate 70% cacau. Irresistível. A Vegana tem benefícios nutricionais incríveis, de fácil digestão e com uma boa - Fonte de AMINOÁCIDOS, como lisina e arginina, além da BCAA (leucina, valina e isoleucina), vitaminas, minerais e - Alto teor de FIBRAs.

Uma barra de proteína natural que foi desenvolvida para ser uma das mais completas e saborosas barras de proteína vegana e que contém todos estes benefícios:

20 gramas de proteína PLANT-BASED
Livre de GLÚTEN
Sem LACTOSE
Livre de TRANSGÊNICOS
Produto VEGANO
Fonte de AMINOÁCIDOS
100% NATURAL","",True,2,0,True,0,0,12.9,0,0,0,,,True,False,"4218_pq.jpg","4218_md.jpg","4218_gr.jpg","","81183","","Hart's Natural","65g","","",0,,62,"Barras de Cereais/Frutas",,0,0,,"","",0,0,"",False,False,0,0,0,"","","","","","",""
"A","Barras de Cereais/Frutas",6121753,"4546","Barra Orgânica Kiddies Frutas Veggies",0.1,"","","",True,6,0,True,0,0,2.8,0,0,0,,,True,False,"4546_pq.jpg","4546_md.jpg","4546_gr.jpg","124472,124473,124608,124992,125132,128223,128479,128624,130237","81183","","Hart's Natural","20g","","",0,,62,"Barras de Cereais/Frutas",,0,0,,"descrHTM/4546.html","",0,0,"",False,False,0,0,0,"","","","","","",""
"A","Barras de Cereais/Frutas",6121752,"4547","Barra Orgânica Kiddies Morango",0.1,"","","",True,5,0,True,0,0,2.8,0,0,0,,,True,False,"4547_pq.jpg","4547_md.jpg","4547_gr.jpg","","81183","","Hart's Natural","20g","","",0,,62,"Barras de Cereais/Frutas",,0,0,,"descrHTM/4547.html","",0,0,"",False,False,0,0,0,"","","","","","",""
"A","Barras de Cereais/Frutas",4984264,"782","Doce de Ameixa com Coco Zero",0.1,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"782_pq.jpg","782_md.jpg","782_gr.jpg","124474,124472,124473","81110","","Flormel","","","",0,,1001,"Barras de Cereais/Frutas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","doce-de-ameixa-com-coco-zero","","",""
"A","Barras de Cereais/Frutas",4984260,"1637","Doce de Cranberry e Damasco",0.1,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"1637_pq.jpg","1637_md.jpg","1637_gr.jpg","124474,124992,124472","81110","","Flormel","","","",0,,1001,"Barras de Cereais/Frutas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","doce-de-cranberry-e-damasco","","",""
"A","Barras de Cereais/Frutas",4984265,"949","Doce de Leite Zero",0.1,"","","",True,7,0,True,0,0,3.5,0,0,0,,,False,False,"949_pq.jpg","949_md.jpg","949_gr.jpg","","81110","","Flormel","","","",0,,1001,"Barras de Cereais/Frutas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","doce-de-leite-zero","","",""
"A","Barras de Cereais/Frutas",4984263,"2320","Goiabada Zero",0.1,"","","",True,0,0,True,0,0,0,0,0,0,,,False,False,"2320_pq.jpg","2320_md.jpg","2320_gr.jpg","124472,124473,124474,124608","81110","","Flormel","","","",0,,1001,"Barras de Cereais/Frutas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","goiabada-zero","","",""
"A","Barras de Cereais/Frutas",4984262,"232","Pé de Moleque Zero",0.1,"","","",True,5,0,True,0,0,2.9,0,0,0,,,False,False,"232_pq.jpg","232_md.jpg","232_gr.jpg","124608,124474,124472,124473","81110","","Flormel","","","",0,,1001,"Barras de Cereais/Frutas",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","pe-de-moleque-zero","","",""
"A","Barras de Proteínas",5881061,"3843","",1,"Chocolate Amargo","Chocolate Amargo","",False,0,0,True,0,0,0,0,0,0,,,False,False,"darkbar90g_pq.jpg","darkbar90g_md.jpg","darkbar90g_md.jpg","124472,129536,129537","82661","72132","Integralmedica","","","",0,5881052,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","","","",""
"A","Barras de Proteínas",5881063,"4284","",1,"Doce de Leite","Doce de Leite","",False,0,0,True,0,0,0,0,0,0,,,False,False,"darkbar90g_pq.jpg","darkbar90g_md.jpg","","124472,129536,129537","82661","72133","Integralmedica","8 unidade de 90g cada","","",0,5881052,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Barras de Proteínas",5881064,"3782","",1,"Frutas Vermelhas","Frutas Vermelhas","",False,0,0,True,0,0,0,0,0,0,,,False,False,"darkbar90g_pq.jpg","darkbar90g_md.jpg","darkbar90g_md.jpg","124472,129536,129537","82661","69896","Integralmedica","8 unidade de 90g cada","","",0,5881052,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Barras de Proteínas",5881065,"3844","",1,"Manteiga de Amendoim","Manteiga de Amendoim","",False,0,0,True,0,0,0,0,0,0,,,False,False,"darkbar90g_pq.jpg","darkbar90g_md.jpg","darkbar90g_md.jpg","124472,129536,129537","82661","72134","Integralmedica","8 unidade de 90g cada","","",0,5881052,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","","","",""
"A","Barras de Proteínas",6047264,"4452","",0.08,"Torta de Limão","","",False,3,0,True,0,0,4.9,0,0,0,,,False,False,"","","","145698,129538,131447,124472,129537","84439","73587","","","","",0,6046784,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Barras de Proteínas",6047270,"4450","",0.08,"Mousse de Maracujá","","",False,3,0,True,0,0,4.9,0,0,0,,,False,False,"","","","124472,129538,131447,145698","84439","74369","","","","",0,6046784,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Barras de Proteínas",6047271,"4451","",0.08,"Morango com Chantilly","","",False,1,0,True,0,0,4.9,0,0,0,,,False,False,"","","","124472,129538,131447,145698","84439","73586","","","","",0,6046784,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Barras de Proteínas",5881052,"darkbar90g","Whey Bar Darkness 90g",1,"","","",True,1,0,True,0,0,99.8,0,0,0,,,False,False,"darkbar90g_pq.jpg","darkbar90g_md.jpg","darkbar90g_gr.jpg","124472,129536,129537","82661","","IntegralMédica","8 unidade de 90g cada","","",0,,1003,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","","","","",""
"A","Barras de Proteínas",6046784,"grego_bar_nutra","Whey Grego Bar",0.08,"Barra de proteína Grego possui 11g de protei&#769;na em 40g de barra, Aporte de fibra prebio&#769;tica de alta tecnologia (Orafti®Synergy1), Possui mix especial de vitaminas e minerais.","A <strong>Barra de proteína Grego</strong> é prática, nutricionalmente balanceada e pode ser usada como lanches intermediários para controlar a ingestão excessiva de alimentos durante períodos de perda de peso ou definição, como também sendo importante incremento proteico para minimizar a perda de massa muscular como consequência dos treinos ou durante dietas de restrição calórica.

<ul>Diferenciais de Qualidade:</ul>
<li>11g de protei&#769;na em 40g de barra</li>
<li>Aporte de fibra prebio&#769;tica de alta tecnologia (Orafti®Synergy1)</li>
<li>Adicionado de vitamina D3 e picolinato de cromo</li>
<li>Possui mix especial de vitaminas e minerais</li>
<li>Adoc&#807;ado com poliol</li>

A <strong>Barra de proteína Grego<strong> está disponível nos sabores: Torta de Limão, Mousse Maracujá e Morango com Chantilly.","",False,1,0,True,0,0,5.9,0,0,0,,,True,True,"grego_bar_nutra_pq.jpg","grego_bar_nutra_md.jpg","grego_bar_nutra_gr.jpg","124472,129538,131447,145698","84439","","Nutrata","40g","","",0,,1003,"",,,0,,"","",0,0,,True,False,0,0,0,"","","Whey Grego Bar Protein","whey-grego-bar","","Barra de proteína Grego possui 11g de protei&#769;na em 40g de barra, Aporte de fibra prebio&#769;tica de alta tecnologia (Orafti®Synergy1), Possui mix especial de vitaminas e minerais. Compre na Grão Natural.",""
"A","Bebidas",5484439,"3675","",0.5,"Morango","Morango
","",False,0,0,True,0,0,0,0,0,0,,,False,False,"3675_pq.jpg","3675_md.jpg","","124992,128479,129538","84788","69891","Orb","80g","","",0,5484423,1003,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","","Orb Energy Balls, Morango 80g","orb-energy-balls--morango","","",""
"A","Bebidas",5277167,"2782","Água de Coco",0.5,"A Água de Coco Rio é produzida a partir de cocos verdes selecionados, é sem glúten e rica em minerais.","A Água de Coco Rio é produzida a partir de cocos verdes selecionados. Sua composição é livre de concentrados, garantindo um produto mais puro e natural.

Benefícios da Água de Coco Rio:

- Hidrata o corpo e repõe energia;
- Possui baixo valor calórico;
- É rica em minerais, como potássio e cálcio.

Indicada para todas as pessoas, crianças, adultos, atletas e todos que desejam uma vida mais saudável!

Ingredientes: Água de Coco in natura, acidulante ácido cítrico, conservador: INS 223. NÃO CONTÉM GLÚTEN.","",False,2,0,True,0,0,6.9,0,0,0,,,False,False,"2782_pq.jpg","2782_md.jpg","2782_gr.jpg","128479,129538,125132,124472,124473,124608","83520","","Rio","335ml","","",0,,61,"Bebidas",,,0,,"","",0,0,,True,False,0,0,0,"","","Comprar Água de Coco Rio 335ml","agua-de-coco-rio-335ml","","A Água de Coco Rio é produzida a partir de cocos verdes selecionados, é sem glúten e rica em minerais. Comprar na Grão Natural sem glúten sem lactose",""
"A","Bebidas",4981947,"2784","Bebida de Arroz Baunilha Sem Glúten",1.4,"Bebida de Arroz + Baunilha Risovita. A combinação perfeita com os sabores do arroz e da baunilha em uma bebida única sem glúten e sem lactose. Uma alternativa ao leite para intolerantes a lactose.","<span style=""font-size:14px"">Ingredientes: &Aacute;gua, arroz, &oacute;leo de girassol, sal marinho e aroma id&ecirc;ntico ao natural de baunilha.<br />
<br />
RisoVita Baunilha &eacute; elaborado a partir de uma combina&ccedil;&atilde;o perfeita de arroz e baunilha, dois ingredientes que juntos formam um sabor delicioso. Al&eacute;m disso, comp&otilde;e um caf&eacute; da manh&atilde; equilibrado com biscoitos, granola e outros cereais. RisoVita Baunilha pode ser consumido quente ou gelado a qualquer hora do dia. &Eacute; indicado para toda a fam&iacute;lia, inclusive para pessoas com restri&ccedil;&atilde;o alimentar &agrave; lactose e ao gl&uacute;ten.<br />
<br />","",True,0,0,True,0,0,22.9,0,0,0,,,False,False,"2784_pq.jpg","2784_md.jpg","2784_gr.jpg","124472,124473,124608,124992","81166","","Risovita","1L","","",0,,52,"Bebidas",,0,0,,"","Bebida de Arroz Baunilha, Bebida de Arroz Baunilha Risovita, Bebida de Arroz Risovita, Risovita Bebida de Arroz, Risovita Bebida de Arroz baunilha, Risovita",0,0,"",True,False,0,0,0,"","","Bebida de Arroz Baunilha Sem Glúten","bebida-de-arroz-baunilha-sem-gluten","","Bebida de Arroz + Baunilha Risovita. A combinação perfeita com os sabores do arroz e da baunilha em uma bebida única sem glúten e sem lactose. Uma alternativa ao leite para intolerantes a lactose.",""
"A","Bebidas",5629462,"3473","Bebida de Arroz com Cálcio em Pó",0.5,"A bebida de arroz RisoVita é um produto obtido dos grãos de arroz por meio de um cuidadoso e delicado processo tecnológico.","RisoVita em pó é elaborada a partir da concentração da bebida de arroz líquida, seguida de um processo sofisticado de secagem. Risovita em pó conserva todos os nutrientes e qualidades do arroz, sendo naturalmente isenta de lactose, proteína do leite, colesterol e glúten. Sem conservantes, é rica em cálcio e fonte de fibras, além de vitaminas A e D. Pode ser indicada para pessoas com restrição alimentar ao leite e à soja ou para todas aquelas atentas ao seu bem-estar.

O produto está disponível em lata de 300g, que rende até 2L.

<strong>Ingredientes:</strong> Arroz (93%), fibra natural solúvel inulina, carbonato de cálcio (fonte de cálcio), sal marinho, acetato de retinol (vitamina A), colecalciferol (vitamina D) e antiumectante ins 551.
","",True,2,0,True,0,0,23.5,0,0,0,,,False,False,"3473_pq.jpg","3473_md.jpg","","124472,124473,125132","81166","","Risovita","300g","","",0,,61,"",,0,0,,"","bebida de arroz, bebida de arroz com cálcio, bebida de arroz",0,0,"",True,False,0,0,0,"","","Bebida de Arroz com Cálcio em Pó","bebida-de-arroz-com-calcio-em-po","","A bebida de arroz com cálcio em pó é um substituto ao leite. Não contém glúten, leite e lactose ou açúcares. Compre na Grão Natural.",""
